,coexpression_counts
AL157756.1,1
SYT16,1
AL137191.1,1
AL161756.1,1
AL122035.1,1
AL122035.2,1
LINC02324,1
PLEKHH1,1
AL133370.1,1
MAP3K9,1
AC004816.2,1
AL442663.3,1
ACOT1,1
AC005225.2,1
AC005480.1,1
SYNDIG1L,1
AL049780.1,1
AF111167.2,1
LINC02288,1
AC007262.2,1
EML5,1
AL121768.1,1
AL138478.1,1
AL137230.1,1
ASB2,1
AL355102.3,1
AL137786.1,1
LINC01550,1
AL160313.1,1
AL157912.1,1
AL133523.1,1
BEGAIN,1
LINC02285,1
LINC00637,1
AL583722.1,1
LINC00638,1
AC068446.2,1
GOLGA8S,1
MAGEL2,1
SNURF,1
GABRB3,1
AC055876.5,1
AC127522.1,1
GOLGA8R,1
AC026150.1,1
GOLGA8Q,1
GOLGA8O,1
RYR3,1
AC010809.1,1
ACTC1,1
C15orf53,1
C15orf54,1
BMF,1
SPINT1-AS1,1
EXD1,1
JMJD7,1
PLA2G4B,1
SPTBN5,1
AC012651.1,1
CAPN3,1
AC018362.1,1
AC025580.1,1
ATP8B4,1
USP50,1
AC084756.1,1
AC090971.1,1
AC084782.1,1
AC084782.3,1
AC025431.1,1
AC090515.4,1
FAM81A,1
RORA-AS1,1
AC079328.2,1
DAPK2,1
IGDCC3,1
NOX5,1
EWSAT1,1
LINC02259,1
HIGD2B,1
C15orf59-AS1,1
AC010931.3,1
AC105020.3,1
AC105020.2,1
AC105020.1,1
RASGRF1,1
AC023302.1,1
CPEB1-AS1,1
AC105339.3,1
FSD2,1
AC022558.2,1
AC048382.1,1
AC087286.2,1
AC087286.1,1
AC021739.2,1
AC013565.3,1
WDR93,1
MESP2,1
C15orf38-AP3S2,1
AC091167.5,1
AC021422.1,1
AC068831.1,1
PRC1-AS1,1
AC068831.6,1
AC103746.1,1
AC084855.2,1
SPATA41,1
AC027020.2,1
AC090907.2,1
AC019254.1,1
Z69666.1,1
AC004754.1,1
AL022341.2,1
FBXL16,1
AC120498.8,1
AL031600.3,1
AL031705.1,1
IGFALS,1
MEIOB,1
NOXO1,1
CASKIN1,1
AC106820.2,1
BICDL2,1
MTRNR2L4,1
PPL,1
C16orf89,1
AC012173.1,1
AC022167.1,1
LINC01290,1
AC027277.1,1
AC099489.3,1
AC109597.2,1
AC010401.1,1
NPIPA3,1
AC138932.5,1
NPIPA5,1
AC138811.2,1
AC092287.1,1
AC099518.1,1
AC099518.6,1
TMC5,1
NPIPB3,1
PRKCB,1
LINC02175,1
LCMT1-AS2,1
LINC02129,1
AC109449.1,1
AC106739.1,1
NPIPB6,1
SLX1B,1
SULT1A4,1
SPN,1
AC120114.1,1
FAM57B,1
ITGAL,1
AC116348.2,1
AC106886.3,1
AC135050.3,1
AC135050.1,1
AC135050.2,1
TRIM72,1
ZNF843,1
AC026471.3,1
AC092368.3,1
MYLK3,1
ITFG1-AS1,1
AC009102.2,1
AC026461.3,1
MT1H,1
CETP,1
AC092118.2,1
AC092337.1,1
AC010542.5,1
CMTM1,1
AC044802.1,1
CES3,1
AC027682.4,1
EDC4,1
PDF,1
TMED6,1
AC010547.1,1
HP,1
HCCAT5,1
AC116667.2,1
AC099508.1,1
MAFTRR,1
LINC01228,1
AC105411.1,1
AC092718.1,1
SDR42E1,1
ATP2C2,1
LINC02176,1
AC092127.2,1
AC018695.2,1
AC009108.3,1
AC009154.2,1
AC106745.1,1
AC010536.1,1
AC126696.3,1
LINC02182,1
SNAI3,1
AC138028.4,1
AC138028.2,1
AC138028.1,1
DOC2B,1
AC087392.5,1
AC032044.1,1
SERPINF2,1
AC090617.5,1
AC005696.1,1
OR1A1,1
TRPV3,1
AC027796.3,1
AC004771.4,1
AC004771.5,1
SLC52A1,1
WSCD1,1
TNK1,1
TNFSF13,1
SOX15,1
AC129492.4,1
ARHGEF15,1
USP43,1
MYH8,1
AC002347.1,1
AC005224.4,1
TEKT3,1
AC093484.2,1
AC055811.3,1
AC020558.1,1
SMCR2,1
AC122129.1,1
FBXW10,1
EPN2-AS1,1
ALDH3A1,1
AC087294.1,1
AC005697.2,1
AC015917.2,1
AC104982.1,1
SLC6A4,1
AC130324.2,1
EVI2B,1
AC005899.6,1
AC084809.1,1
LINC01989,1
CCL1,1
AC022916.1,1
SLFN13,1
CCL5,1
AC243830.2,1
LHX1,1
TBC1D3L,1
AC006449.5,1
AC006441.1,1
PLXDC1,1
NEUROD2,1
PNMT,1
GRB7,1
IKZF3,1
AC080112.1,1
GJD3,1
KRTAP2-3,1
C17orf113,1
HSPB9,1
AC099811.3,1
AC100793.4,1
CNTD1,1
AOC3,1
PPY,1
PYY,1
MEIOC,1
AC091152.2,1
AC008105.1,1
CR936218.1,1
AC005670.1,1
AC004477.2,1
HOXB8,1
HOXB9,1
AC091133.2,1
AC091180.2,1
NXPH3,1
MYCBPAP,1
SMIM36,1
TMEM100,1
NOG,1
AC007114.2,1
AC015845.2,1
AC015813.3,1
LPO,1
TSPOAP1-AS1,1
RNFT1-DT,1
AC005821.1,1
AC005972.1,1
CD79B,1
PRR29-AS1,1
AC103810.2,1
AC145343.1,1
SLC16A6,1
LINC01497,1
CD300C,1
GRIN2C,1
HID1,1
AC087289.5,1
MGAT5B,1
AC021683.3,1
CARD14,1
AC120024.1,1
AC127496.1,1
AC127496.5,1
AC027601.4,1
AC110285.2,1
PDE6G,1
AC145207.3,1
AC137723.1,1
AC132872.3,1
ZNF750,1
AP001020.3,1
LINC00470,1
AP000919.3,1
AP005329.2,1
LINC01895,1
DLGAP1,1
AP001496.2,1
LINC00668,1
GACAT2,1
AP005137.2,1
ANKRD62,1
AP005264.1,1
MIR133A1HG,1
AC090772.3,1
AC023983.2,1
DSG2-AS1,1
AC021224.1,1
ASXL3,1
AC116447.1,1
AC007998.2,1
SLC14A2,1
SLC14A1,1
AC093567.1,1
MYO5B,1
MRO,1
LINC01630,1
DCC,1
STARD6,1
AC006305.1,1
ONECUT2,1
AC107896.1,1
AC010776.2,1
MC4R,1
AC090409.2,1
AC064801.1,1
HMSD,1
CDH19,1
CD226,1
LINC01909,1
AC116003.1,1
LINC00683,1
AC093330.1,1
GALR1,1
TCF15,1
SLC52A3,1
TMEM74B,1
AL136531.2,1
SIRPB2,1
OXT,1
SPEF1,1
HAO1,1
ANKEF1,1
AL161938.1,1
ISM1,1
AL121782.1,1
AL035563.1,1
KIZ-AS1,1
AL133325.3,1
AL390037.1,1
AL035252.3,1
FAM182B,1
AL078587.1,1
AL110115.2,1
DUSP15,1
AL121583.1,1
AL034550.2,1
ITCH-AS1,1
FAM83C-AS1,1
AL035420.3,1
SLA2,1
AL359555.4,1
BPI,1
AL391095.1,1
AL023803.2,1
PLCG1-AS1,1
GDAP1L1,1
KCNK15-AS1,1
STK4-AS1,1
MATN4,1
EYA2,1
AL031666.2,1
LINC01754,1
AL354813.1,1
CEBPB-AS1,1
LINC01429,1
FAM209B,1
AL121917.1,1
AL121917.2,1
MIR646HG,1
AL162457.1,1
SLCO4A1,1
OGFR-AS1,1
NKAIN4,1
PTK6,1
ZGPAT,1
AL121845.3,1
AL121845.1,1
C2CD4C,1
ODF3L2,1
AC005775.1,1
FGF22,1
AC004156.1,1
LINC01836,1
PLPPR3,1
AZU1,1
CFD,1
ARHGAP45,1
AC004221.1,1
JSRP1,1
TMPRSS9,1
ZNF556,1
CACTIN-AS1,1
AC005954.2,1
ZFR2,1
ANKRD24,1
AC007292.1,1
AC011498.1,1
AC011498.4,1
AC027319.1,1
AC022517.1,1
TINCR,1
NRTN,1
AC024592.3,1
AC011491.3,1
SLC25A41,1
SH2D3A,1
ARHGEF18,1
ZNF559-ZNF177,1
ANGPTL6,1
ICAM5,1
ANGPTL8,1
AC024575.1,1
ZNF878,1
AC018761.2,1
AC020934.1,1
KLF1,1
AC008686.1,1
C19orf57,1
PALM3,1
OR7A17,1
AC004257.1,1
EPHX3,1
AC005776.2,1
PGLYRP2,1
AC008764.3,1
AC020913.1,1
KCNN1,1
IFI30,1
AC005759.1,1
IQCN,1
BORCS8-MEF2B,1
ZNF676,1
LINC01858,1
AC073534.2,1
ERVK-28,1
AC007786.1,1
CEBPA-DT,1
AC010504.1,1
AC020910.4,1
AC008555.5,1
MAG,1
CD22,1
GAPDHS,1
UPK1A,1
IGFLR1,1
AC002398.2,1
AC092295.2,1
AC092295.1,1
AC074138.1,1
AC020928.3,1
AC012309.1,1
AC016590.3,1
ZNF540,1
C19orf33,1
GGN,1
MAP4K1,1
CAPN12,1
AC011443.1,1
AC005393.1,1
AC005614.1,1
CNTD2,1
HIPK4,1
MIA-RAB4B,1
AC008537.4,1
PSG9,1
KCNN4,1
AC006213.3,1
ZNF233,1
IGSF23,1
AC011481.2,1
AC092301.1,1
FOXA3,1
AC007785.3,1
IGFL4,1
AC010519.1,1
FUT1,1
DHDH,1
AC008687.4,1
CGB7,1
NTF4,1
KCNA7,1
CD37,1
AC010624.2,1
SPIB,1
SYT3,1
AC010325.2,1
LINC01869,1
SIGLEC9,1
CD33,1
HAS1,1
AC092070.3,1
NLRP12,1
AC008440.1,1
AC008440.3,1
AC008440.2,1
VSTM1,1
LILRB3,1
AC245884.8,1
NLRP2,1
AC011476.3,1
TMEM190,1
RFPL4AL1,1
ZNF460-AS1,1
VN1R1,1
AC003005.2,1
AC012313.2,1
AC012313.5,1
AC012313.8,1
PCDH11Y,1
UTY,1
AP000542.3,1
HDHD5-AS1,1
SLC25A18,1
AC007666.1,1
TUBA8,1
5-Sep,1
AC006547.2,1
RTN4R,1
P2RX6,1
LRRC74B,1
AP000550.1,1
AC245060.6,1
LINC02556,1
LINC01659,1
AP000350.5,1
GSTT4,1
SPECC1L-ADORA2A,1
LINC02554,1
RFPL1S,1
OSBP2,1
AC005005.3,1
PLA2G3,1
PIK3IP1-AS1,1
Z95114.4,1
Z95114.1,1
FO393418.1,1
LGALS2,1
AL031587.3,1
AL022322.1,1
AL021707.5,1
APOBEC3D,1
AL031846.2,1
MGAT3,1
AL022238.3,1
PARVG,1
AL031595.2,1
ARHGAP8,1
Z82243.1,1
SMC1B,1
AL121672.3,1
TBC1D22A-AS1,1
Z98885.3,1
AL117328.2,1
AL671710.1,1
AL022328.1,1
U62317.2,1
SYCE3,1
CPT1B,1
MAPK8IP2,1
FP236315.1,1
CU639417.3,1
U2AF1L5,1
FP236383.3,1
SAMSN1-AS1,1
AP000472.1,1
ADAMTS1,1
LINC00161,1
BACH1,1
AP000238.1,1
SOD1,1
AP000265.1,1
C21orf62,1
IL10RB,1
AP000317.1,1
KCNE2,1
PIGP,1
DSCR9,1
AP001432.1,1
LINC01423,1
LINC00114,1
AF064858.3,1
BRWD1-AS2,1
TMPRSS3,1
AP001631.1,1
AP001046.1,1
LINC00319,1
AP001065.2,1
LINC01424,1
ITGB2,1
ITGB2-AS1,1
AC145212.1,1
AC007325.1,1
MIR1302-2HG,0
FAM138A,0
OR4F5,0
AL627309.3,0
AL627309.2,0
AL627309.4,0
AL732372.1,0
OR4F29,0
AC114498.1,0
OR4F16,0
AL669831.2,0
AL645608.7,0
AL645608.5,0
AL645608.1,0
AL645608.2,0
AL645608.9,0
RNF223,0
LINC01342,0
AL390719.2,0
TTLL10-AS1,0
TTLL10,0
TNFRSF18,0
LINC01786,0
TAS1R3,0
AL391244.2,0
TMEM88B,0
LINC01770,0
ATAD3C,0
CALML6,0
CFAP74,0
AL391845.2,0
GABRD,0
AL391845.1,0
AL590822.1,0
PLCH2,0
AL139246.1,0
AL139246.4,0
HES5,0
TNFRSF14-AS1,0
AL139246.3,0
MMEL1,0
AL831784.1,0
AC242022.1,0
AL592464.2,0
AL592464.1,0
AL589702.1,0
ACTRT2,0
AL008733.1,0
AL512413.1,0
AL513320.1,0
TP73,0
AL136528.1,0
AL136528.2,0
CCDC27,0
AL365330.1,0
LINC01346,0
LINC01345,0
AL805961.1,0
AL805961.2,0
LINC01777,0
AL355602.1,0
Z98747.1,0
LINC01646,0
AJAP1,0
BX005132.2,0
BX005132.1,0
AL691497.1,0
AL139823.1,0
Z98259.3,0
Z98259.2,0
Z98259.1,0
AL365255.1,0
LINC00337,0
HES3,0
AL031848.1,0
TAS1R1,0
LINC01672,0
AL591163.1,0
CAMTA1-DT,0
AL512330.1,0
Z97987.1,0
AL365194.1,0
AL359881.3,0
AL359881.2,0
AL359881.1,0
UTS2,0
LINC01714,0
AL358876.2,0
AL096855.1,0
AL357552.2,0
CA6,0
SLC2A7,0
BX323043.1,0
AL928921.1,0
PIK3CD-AS1,0
AL357140.1,0
AL354956.1,0
CASZ1,0
AL139423.1,0
C1orf127,0
AL109811.4,0
MTOR-AS1,0
ANGPTL7,0
AL031291.1,0
DISP3,0
LINC01647,0
AL031731.1,0
C1orf167,0
AL953897.1,0
NPPA,0
TNFRSF8,0
AC243836.1,0
AADACL4,0
AADACL3,0
C1orf158,0
PRAMEF12,0
PRAMEF1,0
LINC01784,0
PRAMEF11,0
PRAMEF2,0
PRAMEF4,0
PRAMEF10,0
PRAMEF7,0
PRAMEF6,0
PRAMEF27,0
HNRNPCL3,0
PRAMEF25,0
AC245056.1,0
PRAMEF26,0
HNRNPCL4,0
PRAMEF9,0
PRAMEF13,0
PRAMEF18,0
PRAMEF5,0
PRAMEF8,0
PRAMEF33,0
PRAMEF15,0
AC243961.1,0
PRAMEF14,0
PRAMEF19,0
PRAMEF17,0
PRAMEF20,0
AL359771.1,0
AL357873.1,0
KAZN-AS1,0
TMEM51-AS1,0
C1orf195,0
AL031283.2,0
AL031283.3,0
CTRC,0
CELA2A,0
CELA2B,0
AL121992.3,0
RSC1A1,0
AL121992.2,0
AL450998.3,0
TMEM82,0
SRARP,0
AL355994.3,0
CLCNKA,0
CLCNKB,0
AL451042.1,0
ARHGEF19-AS1,0
SPATA21,0
AL137798.1,0
AL137798.2,0
AL021920.1,0
AL021920.3,0
BX284668.1,0
AL049569.1,0
PADI2,0
AL590644.3,0
PADI1,0
PADI3,0
PADI4,0
PADI6,0
AC004824.1,0
AL136529.1,0
AL357509.1,0
LINC01654,0
IGSF21,0
IGSF21-AS1,0
AL591896.1,0
PAX7,0
TAS1R2,0
AL080251.1,0
AKR7A3,0
AL031727.2,0
MINOS1-NBL1,0
HTR6,0
RNF186,0
AL391883.1,0
PLA2G2E,0
PLA2G2A,0
PLA2G2D,0
PLA2G2F,0
Z98257.1,0
PLA2G2C,0
LINC01757,0
Z98257.2,0
VWA5B1,0
AL020998.1,0
LINC01141,0
AL139254.1,0
AL139254.2,0
AL139254.3,0
FAM43B,0
AL663074.1,0
AL031728.1,0
AL592309.2,0
AL359815.1,0
CELA3B,0
CELA3A,0
EPHA8,0
C1QA,0
C1QC,0
C1QB,0
AL512444.1,0
LACTBL1,0
AL031428.1,0
AL109936.6,0
AL109936.2,0
CNR2,0
AL590609.3,0
AL591178.1,0
AL591178.2,0
IL22RA1,0
IFNLR1,0
AL590683.1,0
AL138902.1,0
GRHL3,0
AL445686.2,0
NCMAP,0
AL445648.1,0
RUNX3,0
AL445471.1,0
AL445471.2,0
AL050344.1,0
RHD,0
AL031280.1,0
AL020996.2,0
AL020996.1,0
AL020996.3,0
AL033528.2,0
SLC30A2,0
TRIM63,0
C1orf232,0
AL391650.1,0
CATSPER4,0
CD52,0
ZNF683,0
LIN28A,0
AL513365.2,0
AL034380.1,0
NR0B2,0
KDF1,0
AL590640.1,0
FCN3,0
CD164L2,0
FO393419.2,0
BX293535.1,0
FGR,0
LINC02574,0
AL445490.1,0
SMPDL3B,0
AL512288.1,0
AL353622.2,0
OPRD1,0
AL009181.1,0
AL357500.1,0
AL590729.1,0
LINC01756,0
AC092265.1,0
AL645944.2,0
LINC01648,0
AL137076.1,0
AL161638.2,0
AL161638.1,0
AL137027.1,0
AL445235.1,0
AL451070.1,0
AC114488.1,0
HCRTR1,0
AC114488.2,0
AC114488.3,0
AL354919.2,0
AL354919.1,0
AL136115.1,0
AL136115.3,0
LCK,0
AL109945.1,0
AL033529.1,0
HPCA,0
AL020995.1,0
AL513327.3,0
A3GALT2,0
AL513327.1,0
AL513327.2,0
HMGB4,0
CSMD2-AS1,0
C1orf94,0
GJB5,0
GJB4,0
AL121988.1,0
GJB3,0
AL122010.1,0
AC114490.2,0
TMEM35B,0
AL590434.1,0
ZMYM4-AS1,0
AL354864.1,0
AL139286.2,0
AL138787.2,0
TEKT2,0
CSF3R,0
AL596257.1,0
AC117945.2,0
AC117945.1,0
GRIK3,0
AL031430.1,0
AL353604.1,0
RSPO1,0
EPHA10,0
AL929472.3,0
AL139158.3,0
LINC01343,0
LINC01685,0
AL354702.2,0
AL139260.3,0
GJA9,0
AL442071.1,0
AL365277.1,0
HEYL,0
AL035404.2,0
NT5C1A,0
HPCAL4,0
BMP8B,0
AL033527.3,0
AL033527.4,0
AL031985.4,0
AL603839.1,0
AL603839.2,0
AL031289.1,0
KCNQ4,0
AC119677.1,0
SLFNL1,0
AC093151.3,0
AC093151.2,0
AL445933.2,0
AC119676.1,0
GUCA2B,0
GUCA2A,0
RIMKLA,0
ZMYND12,0
CLDN19,0
AC098484.3,0
AC098484.1,0
TMEM269,0
AC099795.1,0
TMEM125,0
C1orf210,0
MPL,0
AL139289.1,0
SZT2-AS1,0
AL451062.3,0
AL451062.1,0
KLF17,0
KLF18,0
BEST4,0
AL358075.4,0
AL358075.1,0
AL358075.2,0
AL672043.1,0
FAAH,0
DMBX1,0
AL136373.1,0
MKNK1-AS1,0
KNCN,0
TEX38,0
EFCAB14-AS1,0
CYP4B1,0
CYP4A11,0
CYP4Z1,0
CYP4A22,0
TAL1,0
AL135960.1,0
LINC01389,0
FOXE3,0
FOXD2,0
LINC01738,0
AL691459.1,0
AC096541.1,0
AL356289.1,0
AL356289.2,0
AL109659.1,0
SLC5A9,0
AL109659.2,0
AGBL4,0
BEND5,0
AC099788.1,0
AL590432.1,0
ELAVL4,0
AL592182.2,0
AL592182.1,0
AL596275.2,0
AL592182.3,0
DMRTA2,0
AL049637.1,0
C1orf185,0
LINC01562,0
AL162430.2,0
TTC39A-AS1,0
AC104170.2,0
AC104170.1,0
AL445685.1,0
TXNDC12-AS1,0
AL513218.1,0
AL591167.1,0
SHISAL2A,0
AC099677.4,0
AL445183.1,0
SLC1A7,0
AL606760.2,0
AL606760.3,0
AL355483.4,0
AL355483.2,0
AL355483.3,0
LINC01771,0
AC119428.1,0
AC119428.2,0
DMRTB1,0
DIO1,0
LDLRAD1,0
AL357673.1,0
CDCP2,0
AL357673.2,0
SSBP3-AS1,0
AL161644.1,0
AL035415.1,0
AC099796.1,0
FAM151A,0
MROH7,0
MROH7-TTC4,0
TTC22,0
AC096536.2,0
LEXM,0
AC096536.3,0
TMEM61,0
AL590440.1,0
BSND,0
MIR4422HG,0
AL603840.1,0
LINC01753,0
LINC01755,0
AL353681.1,0
AC119674.2,0
LINC01767,0
FYB2,0
AL360295.1,0
C8A,0
C8B,0
AL161740.1,0
DAB1,0
AL390243.1,0
DAB1-AS1,0
AL445193.2,0
LINC01135,0
AL136985.2,0
AL136985.1,0
AL592431.2,0
AL592431.1,0
AC093424.1,0
AL035416.1,0
HOOK1,0
CYP2J2,0
C1orf87,0
AC097066.1,0
LINC01748,0
AC099792.1,0
AC099791.3,0
KANK4,0
ANGPTL3,0
AC103923.1,0
AC099794.1,0
LINC01739,0
AL162400.1,0
AL162400.2,0
AC096543.1,0
AC096543.2,0
FOXD3-AS1,0
FOXD3,0
UBE2U,0
AL357078.3,0
DNAJC6,0
AL139294.1,0
AL513493.1,0
AL590783.1,0
INSL5,0
AL592161.1,0
C1orf141,0
IL23R,0
IL12RB2,0
LINC01702,0
RPE65,0
AL138789.1,0
AL035412.1,0
AL033530.1,0
AL691520.1,0
LINC01707,0
AL512271.1,0
LINC01758,0
AL158840.1,0
AL353771.1,0
AL158839.1,0
LINC01788,0
AL513285.1,0
PTGER3,0
ZRANB2-AS1,0
AL354949.1,0
AL583808.1,0
AL583808.2,0
LINC01360,0
LINC02238,0
FPGT-TNNI3K,0
AC093158.1,0
AC105271.1,0
LRRC53,0
ERICH3,0
ERICH3-AS1,0
AC135803.1,0
AC133865.1,0
AC099786.3,0
AC099786.1,0
LHX8,0
AC099786.2,0
AL357314.1,0
MSH4,0
ASB17,0
AC092813.1,0
AC092813.2,0
AC104458.1,0
LINC02567,0
ST6GALNAC5,0
AL035409.1,0
AC095030.1,0
GIPC2,0
AL353651.2,0
AL353651.1,0
AL353651.3,0
AC099671.1,0
AC098657.2,0
AL606519.1,0
AL136234.1,0
LINC01781,0
AC093154.1,0
AL138799.4,0
AC117944.1,0
AC093580.1,0
LINC01362,0
LINC01361,0
LINC01712,0
LINC01725,0
AL035706.1,0
AC104454.2,0
DNASE2B,0
AL844170.1,0
AL359762.2,0
LINC01555,0
AC104169.1,0
MCOLN3,0
AL360219.1,0
AC092807.2,0
AC092807.1,0
CLCA1,0
CLCA4,0
AL356270.1,0
AL355981.1,0
AL121989.1,0
AC093155.3,0
LINC01364,0
AC099063.4,0
AC099063.1,0
GBP6,0
AC093423.3,0
AC099568.2,0
AL391497.1,0
AC092783.1,0
BARHL2,0
LINC01763,0
AC091614.1,0
BRDT,0
C1orf146,0
GFI1,0
AL109613.1,0
AC093579.1,0
AC097059.2,0
AC093117.1,0
SLC44A3,0
AC095033.1,0
AC092802.2,0
LINC01760,0
LINC01650,0
AL445218.1,0
LINC01761,0
AL356479.1,0
AL683887.1,0
AC099566.1,0
LINC01787,0
DPYD-AS1,0
DPYD-AS2,0
PLPPR5,0
AL445433.2,0
PLPPR4,0
LINC01708,0
FRRS1,0
AC093019.2,0
LRRC39,0
AC104457.2,0
AL589990.1,0
LINC01349,0
LINC01307,0
LINC01709,0
OLFM3,0
AC114485.1,0
AC099567.1,0
AC095032.2,0
AMY2B,0
AMY2A,0
AMY1A,0
AMY1B,0
AMY1C,0
LINC01676,0
LINC01677,0
AL355306.2,0
LINC01661,0
VAV3,0
VAV3-AS1,0
AL390036.1,0
NBPF4,0
AL359258.1,0
AL390038.1,0
NBPF6,0
FNDC7,0
AL591719.2,0
AL449266.1,0
SPATA42,0
AL356488.2,0
C1orf194,0
SYPL2,0
AMIGO1,0
GPR61,0
AL355310.3,0
GNAT2,0
AL355310.2,0
GSTM1,0
AC000032.1,0
GSTM5,0
AL158847.1,0
EPS8L3,0
LINC01768,0
AL450468.1,0
AL450468.2,0
LINC01397,0
UBL4B,0
AL355990.1,0
AL355990.2,0
PROK1,0
AL358215.1,0
AL358215.2,0
CYMP-AS1,0
KCNA10,0
KCNA2,0
AL365361.1,0
KCNA3,0
CD53,0
AL360270.1,0
AL355816.1,0
AL355816.2,0
CHIA,0
AL356387.1,0
OVGP1,0
LINC01160,0
AL049557.1,0
KCND3-AS1,0
LINC01750,0
AL445426.1,0
AL603832.3,0
AL603832.2,0
LINC01356,0
AL137856.1,0
AP4B1-AS1,0
SYT6,0
AL121999.1,0
AMPD1,0
SYCP1,0
TSHB,0
LINC01765,0
AL512638.2,0
CASQ2,0
NHLH2,0
LINC01649,0
AL365318.1,0
MAB21L3,0
LINC01779,0
AL136376.1,0
C1orf137,0
CD2,0
CD101,0
AL445231.1,0
VTCN1,0
LINC01525,0
AL157902.1,0
TENT5C,0
AL139420.1,0
AL139420.2,0
WARS2-IT1,0
AL359915.1,0
LINC01780,0
HAO2,0
HSD3B2,0
HSD3B1,0
HMGCS2,0
REG4,0
ADAM30,0
AC245008.1,0
PPIAL4A,0
FCGR1B,0
AC244453.3,0
AC244453.1,0
SRGAP2-AS1,0
AC244021.2,0
AL592494.1,0
LINC01691,0
AC239859.3,0
AC239798.2,0
AC246680.1,0
HIST2H3PS2,0
IGKV1OR1-1,0
PPIAL4E,0
AC246785.3,0
PPIAL4F,0
LINC01632,0
FP700111.1,0
PPIAL4D,0
AC245014.1,0
PDZK1,0
CD160,0
AC243547.1,0
AC243547.3,0
AC243547.2,0
HJV,0
LINC01719,0
AC239799.1,0
AC243756.1,0
AC245407.2,0
AC244394.2,0
AC241644.1,0
AC241644.3,0
AC241644.2,0
GJA8,0
AC239803.2,0
AC239803.3,0
AC239803.1,0
AC245100.6,0
AC245100.1,0
AC245100.7,0
PPIAL4G,0
AC239802.1,0
AC239802.2,0
PPIAL4C,0
FCGR1A,0
AC243772.2,0
HIST2H3D,0
HIST2H3C,0
HIST2H2AA4,0
HIST2H3A,0
AC242988.1,0
CA14,0
HORMAD1,0
CTXND2,0
AL590133.1,0
ANXA9,0
TNFAIP8L2,0
TMOD4,0
AL391069.4,0
AL391069.1,0
AL391335.1,0
AL589765.1,0
CELF3,0
AL589765.4,0
AL589765.5,0
AL589765.6,0
LINGO4,0
RORC,0
C2CD4D,0
AL450992.2,0
THEM5,0
AL450992.1,0
TCHHL1,0
AL589986.1,0
RPTN,0
AL589986.2,0
HRNR,0
FLG,0
FLG2,0
CRNN,0
LCE5A,0
CRCT1,0
LCE3E,0
LCE3D,0
LCE3C,0
LCE3B,0
LCE3A,0
LINC00302,0
LCE2D,0
LCE2C,0
LCE2B,0
LCE2A,0
LCE4A,0
C1orf68,0
KPRP,0
LCE1F,0
LCE1E,0
LCE1D,0
LCE1C,0
LCE1B,0
LCE1A,0
LCE6A,0
SMCP,0
IVL,0
LINC01527,0
SPRR5,0
SPRR4,0
SPRR1A,0
SPRR3,0
SPRR1B,0
SPRR2D,0
SPRR2A,0
SPRR2B,0
SPRR2E,0
SPRR2F,0
SPRR2G,0
AL161636.1,0
LELP1,0
PRR9,0
LOR,0
PGLYRP3,0
PGLYRP4,0
S100A9,0
S100A12,0
S100A8,0
S100A7A,0
S100A7L2,0
S100A7,0
S100A14,0
NPR1,0
AL513523.4,0
AL513523.3,0
NUP210L,0
C1orf189,0
SHE,0
AL162591.2,0
TDRD10,0
UBE2Q1-AS1,0
CHRNB2,0
AL592078.1,0
LENEP,0
DCST1,0
AL691442.1,0
AL713999.1,0
AC234582.2,0
PKLR,0
AL353807.2,0
AL162734.1,0
RXFP4,0
AL355388.2,0
AL355388.1,0
RAB25,0
VHLL,0
RHBG,0
AL139130.1,0
AL365181.1,0
TTC24,0
AL365181.4,0
HAPLN2,0
AL590666.2,0
AL590666.3,0
AL590666.1,0
NTRK1,0
INSRR,0
AL138900.1,0
AL138900.3,0
AL138900.2,0
FCRL5,0
FCRL4,0
FCRL3,0
AL356276.1,0
FCRL2,0
FCRL1,0
CD5L,0
LINC01704,0
AL138899.1,0
CD1A,0
CD1C,0
CD1B,0
CD1E,0
OR10T2,0
OR10K2,0
OR10K1,0
OR10R2,0
AL365440.2,0
OR6Y1,0
OR6P1,0
OR10X1,0
OR10Z1,0
SPTA1,0
OR6K2,0
OR6K3,0
OR6N1,0
OR6K6,0
OR6N2,0
MNDA,0
PYHIN1,0
CADM3-AS1,0
ACKR1,0
FCER1A,0
OR10J3,0
AL513323.1,0
OR10J1,0
AL663023.1,0
OR10J5,0
APCS,0
CRP,0
FCRL6,0
AL590560.1,0
SNHG28,0
AL121987.1,0
KCNJ9,0
ATP1A2,0
ATP1A4,0
CASQ1,0
AL139011.2,0
SLAMF6,0
AL138930.1,0
CD84,0
SLAMF1,0
CD48,0
SLAMF7,0
LY9,0
CD244,0
AL354714.3,0
AL354714.1,0
AL591806.3,0
ARHGAP30,0
AL591806.1,0
AL590714.1,0
APOA2,0
PCP4L1,0
CFAP126,0
AL592295.4,0
AL592295.3,0
AL831711.1,0
FCGR3A,0
AL590385.1,0
FCGR3B,0
AL451067.1,0
AL359541.1,0
AL590408.1,0
AL512785.1,0
AL512785.2,0
SPATA46,0
SH2D1B,0
AL592435.1,0
LMX1A,0
AL390730.1,0
AL390730.2,0
RXRG,0
AL157714.2,0
LRRC52,0
AL451074.6,0
AL358115.1,0
FAM78B,0
AL626787.1,0
AL390115.1,0
AL583804.1,0
